"","seasonal","trend","remainder"
"229",19.6426609153921,52.7504541167083,-27.3931150321004
"230",51.7594795346446,52.737910115853,-28.4973896504976
"231",28.3762981538971,52.7253661149978,-19.1016642688949
"232",27.8681724477306,52.7128221141425,-49.5809945618731
"233",38.4850467415641,52.7002781132873,-66.1853248548514
"234",27.1019210353976,52.687734112432,-75.7896551478296
"235",30.0937953292311,52.6751901115768,-67.7689854408079
"236",96.5856696230646,52.6626461107215,-127.248315733786
"237",143.202543916898,52.6501021098663,-110.852646026764
"238",127.944418210732,52.6375581090111,23.4180236802574
"239",88.1862925045651,52.6250141081558,80.1886933872791
"240",99.5531667983986,52.6124701073006,68.8343630943009
"241",117.295041092232,52.5999261064453,-73.8949671986774
"242",38.9100287119174,52.5873821055901,-37.4974108175074
"243",12.9000163316027,52.5748381047348,-1.47485443633747
"244",13.890003951288,52.5622941038796,50.5477019448325
"245",11.2549915709732,52.5497501030243,96.1952583260025
"246",12.8699791906585,52.5372061021691,72.5928147071724
"247",30.487790935022,52.5246621013138,219.987546963664
"248",24.9806026793854,52.5121181004586,187.507279220156
"249",-4.90158557625116,52.4995740996033,23.4020114766478
"250",-21.6587738318877,52.4870300987481,-15.8282562668604
"251",-32.5409620875243,52.4744860978928,-12.9335240103685
"252",-34.0467241713364,52.4619420970376,-16.4152179257012
"253",-18.5524862551484,52.4493980961823,-24.8969118410339
"254",-11.9332483389605,52.4368540953271,-24.5036057563666
"255",-15.6890104227726,52.4243100944718,-16.7352996716992
"256",-16.0697725065847,52.4117660936166,-14.3419935870319
"257",-20.4505345903968,52.3992220927613,32.0513124976354
"258",5.79370332579115,52.3866780919061,152.819618582303
"259",-0.712058758020936,52.3741340910508,22.3379246669701
"260",-11.842820841833,52.3615900901956,28.4812307516374
"261",-11.7235829256451,52.3490460893403,17.3745368363048
"262",-10.6053634753558,52.3365020884851,4.26886138687066
"263",-3.23714402506643,52.3239580876299,41.9131859374366
"264",-7.86892457477709,52.3114140867746,-7.44248951199751
"265",-15.2507051244878,52.2988700859194,-32.0481649614316
"266",-13.2574856741984,52.2863260850641,-13.0288404108657
"267",-36.8925008122144,52.2737820842089,-11.3812812719945
"268",-37.2775159502303,52.2612380833536,-6.98372213312333
"269",-39.6625310882462,52.2486940824984,-8.58616299425216
"270",-41.0475462262621,52.2361500816431,-5.18860385538097
"271",-32.0575613642781,52.2236060807879,-18.1660447165098
"272",-28.067576502294,52.2110620799326,-10.1434855776386
"273",-27.20259164031,52.1985180790774,-15.9959264387674
"274",-19.3376067783259,52.1859740782221,-18.8483672998962
"275",-31.2226219163418,52.1734300773669,-10.9508081610251
"276",-39.1076370543577,52.1608860765116,6.94675097784611
"277",-39.8619208298215,52.10067479947,-6.2387539696485
"278",-36.7412046052852,52.0404635224283,-6.29925891714312
"279",-24.9954883807489,51.9802522453866,24.0152361353623
"280",-33.9997721562126,51.9200409683449,7.07973118786765
"281",-37.7540559316763,51.8598296913033,24.894226240373
"282",-41.5158993984167,51.7996184142616,18.7162809841551
"283",-43.5277428651571,51.7394071372199,-2.21166427206281
"284",-39.5395863318975,51.6791958601783,-6.13960952828074
"285",-44.0514297986379,51.6189845831366,3.43244521550135
"286",-46.4382732653783,51.5587733060949,1.87949995928341
"287",-42.457946622524,51.4985620290533,-0.0406154065292696
"288",-41.8526199796696,51.4383507520116,-9.58573077234197
"289",-45.6222933368152,51.3781394749699,-1.75584613815467
"290",-45.8919666939609,51.3179281979282,-5.42596150396735
"291",-46.4116400511065,51.2577169208866,4.15392313021995
"292",-45.6813134082522,51.1975056438449,-5.51619223559274
"293",-42.4509867653978,51.1372943668032,-1.68630760140544
"294",-45.8456601225434,51.0770830897616,-0.23142296721813
"295",-46.7403334796891,51.0168718127199,1.72346166696918
"296",-45.3850068368347,50.9566605356782,-3.57165369884351
"297",-46.0292635103204,50.8964492586366,-0.867185748316196
"298",-47.298520183806,50.8362379815949,-1.53771779778886
"299",-45.0677768572917,50.7760267045532,3.29175015273847
"300",-46.5870335307773,50.7158154275115,-2.12878189673421
"301",-46.106290204263,50.6556041504699,0.450686053793127
"302",-45.745658766898,50.5953928734282,-2.84973410653024
"303",-47.3850273295329,50.5351815963865,0.84984573314641
"304",-46.0243958921679,50.4749703193449,6.54942557282305
"305",-43.5387644548029,50.4147590423032,-2.87599458750031
"306",-46.9281330174378,50.3545477652615,0.573585252176329
"307",-45.3146394011491,50.2943364882198,2.02030291292928
"308",-45.9511457848604,50.2341252111782,0.717020573682227
"309",-47.4626521685717,50.1739139341365,-2.71126176556481
"310",-44.599158552283,50.1137026570948,-1.51454410481186
"311",-46.6106649359943,50.0534913800532,2.55717355594109
"312",-44.9971713197055,49.9932801030115,2.00389121669404
"313",-46.8836777034168,49.9330688259698,1.95060887744699
"314",-46.0201840871281,49.8728575489281,3.14732653819994
"315",-47.5316904708394,49.8126462718865,-0.280955801047114
"316",-48.4181968545506,49.7524349948448,0.665761859705839
"317",-48.8016511051372,49.6922237178031,-0.890572612665963
"318",-47.6851053557237,49.6320124407615,5.05309291496225
"319",-48.0685596063102,49.5718011637198,-1.50324155740955
"320",-48.9520138568968,49.5115898866781,-0.559576029781347
"321",-43.8354681074833,49.4513786096364,-0.615910502153142
"322",-48.2176705198101,49.3911673325948,-1.17349681278473
