"","seasonal","trend","remainder"
"1",-15.6581432481125,14.2676149286587,-13.7697535677812
"2",-14.8284684386178,14.2648233893254,-10.0502129236021
"3",-15.0793672014386,14.2620318499921,-8.92568762718259
"4",-15.0167280758172,14.2592403106588,-11.9707137213031
"5",-14.8351738792253,14.2564487713255,-13.2115027054476
"6",-15.760950952259,14.2536572319922,-9.04660556701599
"7",-15.4002317077892,14.2508656926588,0.930118092494745
"8",-16.0235206276772,14.2480741533255,3.35182641661936
"9",-14.9198674010125,14.2452826139922,2.81886496094343
"10",-14.2709016287562,14.2424910746589,7.65499457126782
"11",-14.8244156787995,14.2396995353256,7.65881541662187
"12",-15.1824197504327,14.2369079959923,-4.31596199742421
"13",-15.2514451017685,14.234116456659,-10.2573426513526
"14",-15.3731887055351,14.2313249173257,-6.97737323495255
"15",-18.085098213696,14.2285333779924,-3.85748719727385
"16",-19.5785580665189,14.225741838659,-4.40528912122408
"17",-17.2581686719752,14.2229502993257,-1.46988886750089
"18",-15.288916987693,14.2201587599924,1.77748169285666
"19",-15.5313043407713,14.2173672206591,5.98270293266024
"20",-17.4790431299541,14.2145756813258,9.18171851242489
"21",-19.0479361452573,14.2117841419925,10.5177308899826
"22",-16.7359875792512,14.2089926026592,8.78595421334641
"23",-16.9344696243567,14.2062010633259,3.8293467634153
"24",-16.5106856429338,14.2034095239926,0.363596739032928
"25",-16.5808344078679,14.2006179846593,4.53053457154468
"26",-16.1922367748459,14.1978264453259,10.7945305138251
"27",-15.6526648876283,14.1950349059926,7.36212707134135
"28",-15.5653935720703,14.1922433666593,1.79648946718004
"29",-17.8457090427422,14.189451827326,-0.971317663039173
"30",-17.4244186203501,14.1866602879927,1.28818897754479
"31",-16.3174601699106,14.1838687486594,5.75414197778334
"32",-14.4340507722007,14.1810772093261,-3.26860962328399
"33",-12.2793215042708,14.1782856699928,-10.5634950329987
"34",-13.6654572440407,14.1754941306595,-3.46828091290901
"35",-15.4838773376152,14.1727025913261,-4.05722736029239
"36",-15.1678719933564,14.1699110519928,-8.13620034178255
"37",-16.2946024749685,14.1671195126595,-6.3143050771103
"38",-15.8255371835443,14.1643279733262,-5.51931811303574
"39",-16.9222801078911,14.1615364339929,-4.0780106542694
"40",-14.6688027659708,14.1587448946596,-3.39555878092272
"41",-14.5534539273989,14.1559533553263,-4.97089666954882
"42",-15.8607214884693,14.153161815993,-2.85235005536368
"43",-15.229533306585,14.1503702766597,-5.05464070689893
"44",-17.0927537986736,14.1475787373263,3.29899437831209
"45",-15.8994368597571,14.144787197993,9.92621572352633
"46",-15.0035719307861,14.1419956586597,9.42709898921937
"47",-15.1552024108721,14.1392041193264,2.46751103970971
"48",-15.5175714085399,14.1364125799931,1.39421265198203
"49",-16.5444714074411,14.1336210406598,5.40225891618244
"50",-16.1565621760542,14.1308295013265,8.22355324935192
"51",-14.9250234108249,14.1280379619932,7.95229805107999
"52",-12.5787370579844,14.1252464226599,0.147858681071963
"53",-11.6592202233141,14.1224548833265,-0.406485853853841
"54",-10.1633529090788,14.1196633439932,1.03156589558841
"55",-11.4555371659678,14.1168718046599,1.79947045733878
"56",-13.7148918311179,14.1140802653266,4.90897755270252
