,Region 1,Region 2,Region 3,Region 4,Region 5,Region 6,Region 7,Region 8,Region 9,Region 10
2018-01-12,12.945784475953705,16.048393138820337,18.46766868377451,18.066173473882387,-5.261473751864639,10.392268635507016,-7.763954878064876,-5.177328323136569,14.953284504722983,-9.391070340850671
2018-01-13,7.5854829599829525,1.028115695980273,5.992914605231402,5.814614322048265,-11.274671296462103,8.82135263253817,-5.613491426752632,0.13670988413885857,15.450767031151095,-4.62154217050038
2018-01-14,-9.95959197191185,-8.22915590947677,-4.6849012206914225,4.89316071925626,-8.119237023162013,12.074967141982118,2.1689243778875222,3.1324674057886486,15.210510679457089,-1.043370812093004
2018-01-15,-9.270389159160278,-5.281239851826334,-0.661374746802177,9.602972305643117,-7.714052032977477,12.664265135090032,-2.1933165290663093,-6.153212399109792,14.542652660980544,-1.3970371609578625
2018-01-16,-4.300673948300697,-1.1849152797976534,1.9212530447745266,7.500255654751195,-9.758105349083895,1.341162697654672,-9.880718848474045,-3.2377754144725883,14.186600069938608,-0.8751109463474863
2018-01-17,-2.673833915109854,-2.49883995810391,-3.5937066856722337,2.1928865929290478,-4.505107240150314,3.2631055659685066,-0.40686730384490644,4.51336705647012,14.654050876663527,-0.2796596411151368
2018-01-18,-2.6276636171321837,-2.457471718346823,0.5612067628876091,5.4994693865199515,0.7087234651561023,9.336400254694896,7.028873820732976,8.160912826399377,15.370874294125318,-2.7559652116302034
2018-01-19,-1.3971896813707894,3.081933068672076,7.154990769674587,12.05338465955094,4.66876581254807,15.703712222306685,11.556262272296655,8.824736008117016,14.02587322138683,-7.435915813279843
2018-01-20,5.60135204326654,7.666281060149329,11.49898787557633,16.87990059479445,5.9172510637966464,20.624719736852295,11.965379523731906,3.8824685328123527,9.45348126568926,-11.710137756113893
2018-01-21,2.9311454959560197,6.8460963482575465,12.334714240232046,20.816062525743508,5.681578886717778,17.700129152100526,9.3369307279616,-0.49947230601815956,7.83207530232778,-15.16109173673082
2018-01-22,-1.1561649578003865,7.126877975091601,15.772145194499965,19.615136599276095,6.258959236754435,14.030215701278925,6.396564513251238,-0.695601624236178,9.501523140897314,-16.102135393481166
2018-01-23,3.755983812416957,10.493927946891256,14.897557801541321,17.233416037643853,1.1010782023845058,13.575492666780159,3.7029917284678597,0.5738703526835105,11.945640820031441,-17.070529788232495
2018-01-24,1.8330393524639306,2.4788081959924813,5.137273322157198,12.981241363906799,-1.9436793799083252,15.36761718390849,6.870953705269608,3.454934424596383,13.29650202358495,-18.329193474364033
2018-01-25,-7.987851611591441,-2.9360340358902652,3.176873161970729,14.76234670074461,2.1503181483360243,16.564846709467094,13.07777899049722,5.589049157322435,12.081454465200721,-16.67630416272976
2018-01-26,-3.720601257849212,2.8666180278084323,9.440826842031841,16.659120753817156,8.800120184305129,17.670288836137534,12.275836512915317,2.753566300143708,10.393318856092263,-14.321648261583956
2018-01-27,5.933070172225636,10.034777516794307,13.61410865479496,17.561940982625124,5.904497089705705,15.327267471149758,10.198695763608189,0.4026006311475258,12.961104086180812,-13.754126670767944
2018-01-28,7.0091031754323785,8.531553757026822,10.744240953132698,16.433828908554684,0.4233392617690774,17.28701565986168,4.8724280953921815,-0.9579198449191791,16.903331475841295,-11.80262496301591
2018-01-29,-0.7127658728144455,3.452509990637152,7.61925331878806,15.075839309102438,-4.627574878455374,14.034477049329643,1.4012050367816717,3.807562340457396,16.776948004441774,-10.385910606789908
2018-01-30,-5.623771226540129,-2.0984321815856126,0.675787629004108,8.726466500228183,-1.949569354812574,16.953148131245005,8.94756147515861,9.652324178130693,18.753638342199192,-10.710273650406528
2018-01-31,-4.191313439875204,0.3413074677448883,4.784544195153087,14.392007571407397,3.6205505565321694,20.939313824289567,9.133779044163614,3.8267595017252827,18.372996647418393,-11.779590050787911
2018-02-01,1.0587774524796985,6.039336979591153,9.320895013674017,17.424205351665037,-3.521583186158588,16.974178164640524,2.059453838318679,-2.2006890002333788,18.52084096569242,-12.956298605952886
2018-02-02,-0.6374445559161994,-1.8968226898025453,2.3470189790224625,10.365754158841952,-8.664530867276689,12.541444593915665,2.939509822876132,4.195182603114431,19.554338626308038,-11.035533984522093
2018-02-03,-8.131259770337762,-1.162813512829018,1.6944566120960487,11.043962058848287,-2.9582440262902585,16.615857040565984,9.948962711967079,4.052552321313149,19.535894938646308,-9.766998735817166
2018-02-04,2.732342314067152,2.9062092384312015,3.5366547659775303,14.064507198319545,-5.368402106581405,17.328363400701633,-0.6276275987668758,-2.4699795526675765,19.976368132343737,-10.4500920643435
2018-02-05,2.5220689984803517,0.9030459819731605,2.204476989369175,12.482425774464652,-9.134161283146103,15.150762381338684,-2.1641926551859156,-0.854746681932609,19.56862721057657,-9.86162704307155
2018-02-06,-3.140732383099746,-1.284248433598412,3.2926532148411742,16.708183059234912,-8.44178803941927,11.208125956875202,-6.417509856678952,-2.268345204884547,17.543684514327257,-8.30139966090215
2018-02-07,-3.745928448228417,-0.7928003887884609,5.438828809085317,16.77202184689694,-7.1805273232538,11.376188451912808,-1.654951465065033,1.4095125436282547,18.15765532030125,-7.6072696267397415
2018-02-08,-4.928452911309242,-3.183960970143038,0.8700929830043875,14.586427283781159,-6.8387543281676075,16.391662068570007,5.308372791589394,1.2526189069885052,20.050334471507053,-7.652026776477589
2018-02-09,-4.218202811275897,-0.4418817740500765,7.161785036444316,18.00546943272087,-3.905616652233904,18.77149476893262,1.0866668368115167,-4.603808763565969,20.068651424353394,-8.358811192255814
2018-02-10,2.3460603646375437,4.4014483349120415,10.055315355459124,19.017252098126594,-5.368397241621398,12.6984373881505,-7.573346759145735,-6.367675052167785,16.510639722026777,-6.898023457608678
2018-02-11,2.791048055286932,7.622324653478457,15.019585175458545,19.47312523738777,-4.559909727839982,8.128729006938126,-2.0066253023060487,-3.524566616926047,12.785735820839182,-4.491807683771303
2018-02-12,3.783573954228129,4.511433120138054,9.907225700756246,15.528967149110358,-6.133803736824316,9.975039089308867,-2.0869506938828337,-7.975599653516051,10.655311223646935,-2.698722890381268
2018-02-13,-3.4983259709596184,0.450416716873268,4.809424782690097,15.641147142656074,0.3538193169648289,13.735612717697322,7.1172077588524205,2.301024135334882,12.291991702502626,-2.354212685219751
2018-02-14,4.820950765723332,7.422414191215221,11.914859522128264,19.06238270582355,8.17156606176222,22.02482628691117,13.231591851524936,7.0755008796157135,12.452035638502057,-2.489517204821045
2018-02-15,7.325752044518415,11.965259991709393,19.141013455367215,24.709403717562797,8.565522717093014,23.214751270964925,13.221344358078365,0.5561421144880229,11.910292348484449,-2.7324086758093453
2018-02-16,6.288514193316599,9.041986800783402,17.090656215467433,24.403087589526642,1.4515127481640504,17.280995272548658,3.8068398646666335,0.7575082719507746,13.124399509042194,-4.13398754296468
2018-02-17,-1.0339708524343287,1.826679168409038,4.454975401557943,18.853606266509594,0.01305382343524758,17.325164837659198,8.901782912434655,2.549954665624352,16.322366196263744,-3.2047930681638985
2018-02-18,2.367573980009445,4.3488691836237185,8.308849813611321,19.454017610512857,2.9914085494011466,20.204486742420382,13.556404726330651,2.1955536212196924,15.071658832943099,-2.7793237192231586
2018-02-19,5.9930202368829635,8.320081615683367,13.19905047546109,23.548578416574706,6.197820574624225,22.539163360041243,7.959656274250481,-8.8278067100907,7.760619832451176,-2.9601254566860633
2018-02-20,9.237873947777585,17.23256641227165,22.911506575185786,26.20174983647375,7.15531260224829,19.759763006764437,0.05389059429583298,-10.992075601667638,5.437416266490303,-1.7168030000091878
2018-02-21,16.820095520727406,20.764224538260564,24.25717101475134,26.493365535372423,1.6943680457474262,10.469063948644907,-2.014319220696807,-7.472919737343374,7.424960187406694,-2.0063159721272537
2018-02-22,2.7722360446256427,4.865748420823049,14.934802793380907,24.77015800486506,2.0567488061586063,10.385242856500932,0.5692124574509918,-5.608942326998647,7.292040080868772,-1.8922185572653196
2018-02-23,1.4394073099055018,6.293345637436519,13.242158938087059,25.390973516629206,4.9878763305028295,15.451859744088592,1.9092411781632757,-5.067629744676459,6.402990284440491,-4.9670461702909465
2018-02-24,6.739719373041711,7.58163829992705,14.444195665818636,25.864507327461318,4.460805096030908,17.459823440396722,4.485623716582951,-3.019597057308831,7.526003548258143,-7.36879359322317
2018-02-25,1.2618388524402604,8.149034838951684,14.974835442017168,22.612756440554257,5.308165986911196,16.656698701945157,7.818348526907813,0.14896399686201542,9.911667144389893,-7.158774898006598
2018-02-26,6.956573928981735,8.645232112199432,11.765629915970676,20.134681204768633,8.586822465478296,19.246655956025474,13.995708083782048,3.6592678627511686,11.04406930239572,-6.939677303800449
2018-02-27,7.794868773575548,11.923161932012059,14.140796007738755,20.385113359048727,11.329213926815973,20.534355292497427,16.27334576127368,2.815575207802311,9.377724270656383,-7.059521043147517
2018-02-28,10.846064115600035,14.9297655170137,15.697001147218069,20.397688171706267,9.622243350291813,20.886146560863846,11.19608716105907,2.354133269261018,9.431340193334984,-9.398056765748853
2018-03-01,6.889336899509771,9.421151392846065,12.672287693935635,22.164431852793776,6.193253330871191,18.23978747831079,10.965702970725177,3.6968812175418115,12.149601517330419,-7.81431989576169
2018-03-02,3.3177184735186125,3.1224184083197835,6.9888949342792595,17.703497647653517,5.857096603606891,20.457949088988716,14.478792082935463,6.281705963407146,12.38011199035751,-5.5449010106110475
2018-03-03,4.559903019296899,4.157482247236439,7.205986464805303,18.16729332967722,6.842974186320424,22.325659441373684,18.170499324233923,6.168247580744617,10.911385348599165,-4.569067161149115
2018-03-04,3.0588292908468633,3.265817862870229,8.05236279831084,18.709333599269403,6.691565056858016,21.924199211037642,16.576326065253614,2.914667791857735,9.301280316316058,-3.595023960871819
2018-03-05,3.7825744187022323,2.728014914463843,7.399854550332503,18.13697638224311,3.869382797059133,19.800822901159783,10.473341348293593,0.5236587056576454,11.736183456204133,-3.079570553860658
2018-03-06,3.4900926496276305,5.578449539699083,7.237335663769697,17.856432711172324,3.617155416162561,17.40759276223382,5.155280970839642,0.7248287862823067,15.359391180892578,-2.121546175269508
2018-03-07,0.3161465140451003,2.553416748085455,5.9344839986161055,13.057045290957133,-0.740293044028358,15.451007007281824,5.2407450337572765,2.7238675461174444,15.529677708962529,-2.4668727316068253
2018-03-08,-0.018865837540742267,1.7170894957374572,3.187944248653535,11.248828243661041,-0.5855091126273578,19.698325021237167,8.660231909762075,5.594821427358284,18.201214347444846,-2.1403895049333763
2018-03-09,1.5345161761235233,2.9633773720052488,4.181739345355393,16.01851525791882,1.8601210283257494,22.621165680242083,13.441190616950253,8.014663300739725,18.369638452313996,-2.8871434944848757
2018-03-10,1.2833483241483237,2.4345179676671624,6.2471815199336795,18.679616312390163,3.897821538255754,25.076937781343585,12.753080987610964,5.542726134868412,15.10714330150983,-3.6350079038886145
2018-03-11,2.8671925563656813,2.6163554614667195,7.351891770543537,16.77858572537895,3.754830430571228,17.572270316011206,7.007905382173011,5.336713242083032,16.649778206563802,-2.78724024049543
2018-03-12,3.2127904890364065,3.4299981843767644,4.166295275372049,12.221903951703545,3.8135335125861656,15.33417255362587,9.594890574623983,7.105730657302121,18.710344223404554,-0.4940976996514879
2018-03-13,0.3791452793260555,1.9995718002802765,3.9891357574491053,13.330750537847225,1.943435458802757,17.430331813044614,10.14264453472513,8.684022065213766,18.84879191948543,0.311773695915878
2018-03-14,1.0554813445416558,1.6260218276336962,1.574174242220949,12.47113912934513,5.786519697988011,19.97738796245239,18.056074526377095,10.531534231138235,15.527252630355862,-1.319967750939339
2018-03-15,2.3523839090547716,4.3457328983208106,9.321848258526613,19.924517420929263,5.6143875872089675,23.099829066576888,19.63069095315353,7.24848090838596,11.337348323361736,-3.3378005056491116
2018-03-16,-0.9089683131904229,0.5163346894443176,6.237574458358305,20.379791562478772,4.625591889393582,24.353736888492683,11.182459431428086,5.114928560242645,12.028185368796125,-3.715659700787029
2018-03-17,-3.4524451141502848,3.5065727461561553,9.102595112321191,24.54433545385058,7.478517539284544,23.231025923422255,9.91733807380136,6.165915826680253,10.65281224541225,-3.5076289662517715
2018-03-18,-4.0909151674240265,2.757810024237042,12.350737174802356,21.556908933688632,9.17661771243211,22.29531412501444,9.751291673199146,3.8574408746334203,10.433358915478667,-1.9120559477307477
2018-03-19,-1.9396085058625419,1.6642769559548514,13.154705310783713,22.1227357291815,7.098287648656124,20.059777106153863,8.2982061538679,3.932824483486771,14.078943532244832,-1.3141818507329597
2018-03-20,1.9417886363283607,2.601650070893202,6.339707947903656,19.335585002828225,2.5433127454624893,18.295133775191008,8.405102520242433,6.208910156564266,15.633502272232597,-1.6575660812563524
2018-03-21,3.47248027486138,2.6603528573037565,2.2411260470624237,12.612962090237877,3.9767497256405173,22.007041400111664,12.970878334347443,9.735416595128358,17.69310067660346,-2.3802988136161676
2018-03-22,4.885951466270763,5.973750836495191,6.572850153519042,15.775501291136846,6.561287891583104,25.821938563487013,17.85853606766624,11.59675413226064,17.43201249766201,-1.0359294858256867
2018-03-23,5.743124708222953,5.527294721842427,7.47179796257565,18.32443222222307,6.024497242883575,26.497260193935094,16.680916620362996,9.92698703839943,16.289216291409357,-1.3787512897423189
2018-03-24,4.61983520931295,3.987505319242716,6.807033252670577,19.239397085496662,3.7013598756728903,25.991095504290772,11.437854342453406,9.278707056688596,14.670768364314497,-2.6378569983958773
2018-03-25,3.2757156085124755,5.639520849920024,7.550920713421418,18.44534351275231,5.167199560217415,24.825708619705907,8.247016008550757,7.670521297052399,12.482374759585978,-2.747934087295988
2018-03-26,6.013834969628762,8.562106933924504,9.868670733322237,16.18475150335072,7.809242042740936,24.114619692053264,9.711813879368568,5.496509423237237,13.486366865649146,-2.85909196684152
2018-03-27,7.965846840139154,7.0849644630449,7.934648499477842,19.589585838769707,9.212601169924701,19.641216868718434,11.364751931885188,9.442082994578291,16.59171208326045,-1.0358489073986414
2018-03-28,9.26883167939007,8.813889274867519,14.073878670223117,24.12438952541,9.582796594611965,19.07946938067677,12.967664471608254,7.727934004475357,20.186679299855545,0.3060775987846288
2018-03-29,10.07473462449147,11.176239278711273,20.768767763188126,24.015690297917736,7.196128725953614,20.672843433305253,9.053989532105204,6.9722250762549765,21.47967626316118,0.9505331550047753
2018-03-30,9.962289293237163,10.872968324462537,16.078444681866316,20.050761716469403,5.154462638165623,21.80863298826555,15.043892196284466,9.849148710919026,23.19543840562085,1.7985766448540523
2018-03-31,8.892686526055414,11.645665159308338,14.798485643798543,21.225801227000527,5.704023154346388,25.57248308720774,13.078950544376259,3.466950930437855,23.73435878053902,1.9892597520777136
2018-04-01,9.147481692239309,9.835132869207435,14.759293536491814,23.822213617115654,1.8275697369300339,21.07801669848932,2.2711791321653187,6.943332490605112,23.011006300765867,2.0838389079100046
2018-04-02,3.9366158227999133,6.823919862144683,10.427448035474884,24.318248577238958,3.230192360228869,23.639392779686947,8.866821819913431,6.239119717407761,20.631582999146044,-0.41021986000737953
2018-04-03,6.5545993093990615,7.277894026818058,14.29563057457629,27.737032923754654,5.429657701614052,24.4401443154084,7.644880647742066,2.2791604754798667,20.140291170016695,-2.2085311656686573
2018-04-04,6.572966243337396,12.535771169106493,17.49271720785167,20.409061787808362,1.691461301822214,19.324907632142015,9.667989911662888,8.179501925398286,21.971454471467446,-3.03167739734553
2018-04-05,0.7361519531439095,3.0486691315991856,9.131128164833637,19.300198578657657,4.530512400551658,23.62468484141342,16.115696743199813,7.193062374105446,21.629434517150006,-1.1367498756290797
2018-04-06,3.0421771489458207,7.597442580937656,17.095029647745946,21.918397378918964,2.3758961270317003,23.858889509406644,6.252372678886826,1.2567661681899305,20.270112826868626,0.48804577706386754
2018-04-07,4.2018247674447435,4.321016357936821,8.801082148259182,16.691977960686238,0.9517089246356353,15.876663896315877,5.409640261275604,6.5680589153104485,22.770389021929585,2.0536608279422617
2018-04-08,3.2015283131379664,3.2577068351331895,6.98176966825429,14.6718036480225,2.4452464894220154,20.36883907188204,8.659144433768649,6.784994097382168,20.807616654620652,2.6187163365318407
2018-04-09,1.8539216790134978,5.296042463739993,5.603087327834689,18.083909878912415,3.6921147491179767,20.293178723197435,8.755552818911998,8.917710095040704,23.265213559612576,4.74425060097986
2018-04-10,3.723674993229722,6.490816836318212,9.576429255101205,18.910900941258607,5.345531514648292,22.736977167332356,17.769002776473748,14.726439446561255,24.680197958680125,4.904771633204911
2018-04-11,7.221763019551825,8.932908415766718,13.202189450591316,21.681924082115035,12.343119593352503,28.435503623240677,24.628304211855784,16.007331363861745,23.523355881066763,4.412242992728362
2018-04-12,10.229326721589594,14.202496213650635,23.290958904819885,25.916727268190233,15.190796956156623,30.08925275486988,24.325966969320646,11.039616665467737,16.935523805511927,4.024774640668131
2018-04-13,13.102404197028429,16.864756685671743,27.743879529658127,27.25284869837432,11.952641814785126,25.088192675390125,18.161149345678126,4.649822307945789,16.49866165709818,3.340003429955952
2018-04-14,7.661698335752061,11.756468836025373,27.01528614976626,26.35736432587125,7.341884241163885,17.844077462932823,6.4230181698549,8.47655946801821,20.720118234125287,2.138000016102098
2018-04-15,0.9728913570048457,4.043506021902628,18.527446650465738,20.503479547179264,3.1595488303808685,19.48073624786258,3.8981528589097003,11.91771380302004,21.95920943431578,2.6204018369264936
2018-04-16,5.166356439257398,8.908613432962765,11.915299056472941,15.103682009465963,2.321110305709819,26.314985286172853,10.676069551247467,14.720783152158358,16.924620922115793,2.8839339056738025
2018-04-17,6.982693932957517,5.106176575342209,7.884355363116667,23.2519780306268,5.778881879211648,29.350370172840552,18.46190273456595,9.820804279129854,14.984427232104451,3.5740348546106953
2018-04-18,7.422170638875174,7.381371551471065,17.006453978374378,27.79993937102873,8.469302484994845,23.89622231713596,11.996110664934559,11.210258967801483,17.532715112110992,3.446490480053581
2018-04-19,6.443578231229009,5.476525550829047,12.400615452569594,22.096449338287307,10.94035451862566,22.041246249585182,14.089567524707087,15.033035456427726,17.00882379094327,4.034760843736618
2018-04-20,7.542080659053114,7.789098721395004,13.287348749954074,21.20175186568789,13.564783902771254,20.507501676509957,14.707665424430346,13.721824308806424,19.90506844196996,2.5137717371813286
2018-04-21,10.664475588977274,13.12741345986861,16.6636071431284,23.664282317186743,14.791549507891848,20.931542626977013,12.82422270208414,15.543483942958517,24.153888817038442,2.163272058175833
2018-04-22,12.402707597681356,15.919185879167383,19.262810211887665,21.462617299934337,17.133635839037943,20.877588712153173,17.324322895957238,18.276574478404992,26.017392491727385,4.107765455837421
2018-04-23,16.626769718525996,19.53565346257077,19.42850167799349,21.27269077041402,19.10162300826665,25.062269180966783,21.654081807032377,16.144318546787243,25.9891570067834,5.256255906998744
2018-04-24,19.91129316322545,19.278483202449653,14.985512867233448,21.629510781495025,15.906593328998497,27.65958303227678,18.868424548287095,13.452170835115513,25.944630179829137,6.865161291366894
2018-04-25,13.84465701010368,14.424043038000585,16.922589893602076,23.46811917975744,15.018639398136076,21.65673831506738,15.877120774487562,19.23598912233996,26.872384197851343,8.359178362231274
2018-04-26,14.13190076355408,14.261773641549166,18.78857191393042,21.40481572142557,17.13659332774195,23.895432714731836,19.685962452567694,19.154480479839737,27.06287889815572,8.3904505737741
2018-04-27,14.471666242130157,14.43780873470317,18.579540265220633,23.890966225472614,14.824418560619534,24.26586445194604,23.785416191643108,21.147441085637997,25.40374319278795,7.681070580320689
2018-04-28,16.94253119123125,15.674821787941065,20.076539139295615,25.44493570173085,12.112044771181528,27.691487298256888,20.02002643711327,22.7119146905316,22.772732036080942,5.631153300096179
2018-04-29,12.894272239913716,9.652793891154586,12.552511943402113,22.989589714906142,16.926631105879128,27.63358965751603,24.90226579078949,22.005812254628072,19.955782530441695,4.649326949088595
2018-04-30,9.713863410684944,13.188900672589389,20.16846884824321,25.50694501875794,23.987148705590172,27.2574997756462,27.378043561206624,14.974783958732393,18.379279179666984,5.140349480840588
2018-05-01,16.907673250467884,23.173712550003604,27.07703080595787,28.201981274748555,23.86877185564185,27.609275198994094,24.66589591259917,13.170765198423151,17.556075634123438,4.515152385732485
2018-05-02,28.487120581885062,28.97949332161942,29.798159910285374,29.023446632730177,23.35283108354136,28.476264008352576,22.665741328776342,15.055484411184276,17.81670912548048,4.833704153954556
2018-05-03,22.010833222064235,26.220940962528797,30.401004210773475,29.047001295629215,21.559083194210256,26.840765678053245,21.478743094619624,18.416696311629188,22.246958021380568,6.3598922513855065
2018-05-04,20.77705692913253,26.5239055182748,28.80448167113185,28.60983992346287,23.34301132449739,24.557727479728452,24.75885951945415,22.70039982932402,26.21220179339569,7.749470696313831
2018-05-05,20.06518035482945,22.740606311047383,22.384374082998157,26.39541508235045,24.130659248491035,27.958130769401134,28.218489833609937,23.78377309084489,27.68400127132699,7.454606529391932
2018-05-06,18.274813040169935,18.965491448562727,18.9705127820881,28.229835253167757,22.96988137419761,30.86978203603463,28.2016273708046,25.423521916552655,28.77617575169572,8.083680862464469
2018-05-07,17.636791223886483,18.992922169565645,21.606899702393058,28.433289009407293,24.734143929356964,32.44923694602948,29.042109656459665,25.320825478990013,29.371564430545167,8.57306890473266
2018-05-08,21.73810122980704,22.889760679985216,23.452716837223917,28.39992696233617,23.91355775672525,32.72377206859004,28.519210822876186,23.551158035219437,30.995791477039095,11.860866851316523
2018-05-09,23.056267876862822,25.738835147916213,25.92280752340541,29.719537198908654,22.190887023837302,32.63836138653313,28.766089045193095,23.570443712132594,29.79361960654526,12.043684924730343
2018-05-10,20.74487299648766,22.227845935774404,26.48736281115486,31.029482712080902,19.339221711864422,32.341249619992,27.836030903135175,18.849611687583728,28.33262092376791,12.371603527463353
2018-05-11,15.43440632641466,16.078610905556086,25.251677072560643,32.06851813409856,16.811554605592573,32.43318370078643,22.908278331866708,14.233400253251075,23.878940152129918,10.758187086396763
2018-05-12,13.626916885804267,14.43379571175537,27.119420718697505,32.1956250419856,19.03277220344513,32.30925684656631,20.667563716251408,14.988443664383563,21.34644500535299,10.40828693060647
2018-05-13,18.20626017877294,17.82992223171685,23.59350599386589,32.485327911734956,23.155303221079247,31.845547227680306,24.03187549190305,19.11568146969073,21.81417774069336,11.536264855667973
2018-05-14,21.92936073035596,23.0923411666571,27.7078720235037,31.898546644071722,26.200470443479322,31.858513975669077,26.892719846044667,21.500354542043127,23.44992754075547,11.201503649266536
2018-05-15,20.67078053032277,23.66396450691819,29.95648120453217,30.324895489973194,24.473510362158635,31.34348188967727,26.16023817782311,24.408307998405835,24.225349558019342,10.609497437113196
2018-05-16,17.267632106824536,21.15533801539414,22.34457686243456,29.11871317672257,26.977667256351683,32.146114668229686,28.737002999459758,26.41169369838356,24.788747732971327,9.74115333456863
2018-05-17,19.98378831923014,23.39701308777401,24.167878429647374,28.322103529087478,23.784074285696445,33.29150040186336,29.280335221924013,23.275571431186556,24.72763330964625,10.73929769824944
2018-05-18,17.23549413422235,20.0746297763335,22.323047342375023,28.51104424235752,23.429685178847052,32.590143164258585,26.572769489468335,17.623388222141926,25.31328191228929,12.117479753671876
2018-05-19,16.83296455844152,17.516088724443968,22.36540455669768,29.746172277283726,22.01112343023191,31.089095520724626,22.98419698159315,16.59935357144817,25.69592356288948,12.046777692146058
2018-05-20,21.08754382410721,21.73876745149972,27.071698006436105,30.075267597586542,21.58374621783923,27.800295019385903,19.989456009565004,20.474851111345274,25.041959839326665,12.615604392983123
2018-05-21,23.25611492610186,23.659535859596986,26.943412057852253,29.17079732526179,21.411226430395267,29.140919460032134,24.426686140840097,23.667458725880113,24.282532401802392,13.149280566251312
2018-05-22,20.29864767518807,19.129840365445457,24.725797576412948,29.36271863737707,24.731839373113065,30.454956554456395,28.87757341487531,24.357766415533156,24.423389967174437,13.028920982962799
2018-05-23,22.347862662825168,24.040649427737897,26.387009942322862,30.51572294670957,27.061179064757184,31.16408396476134,30.542080829018797,24.07976578802302,25.36056440601197,12.826396589798684
2018-05-24,19.99705253054604,25.351021544124933,27.998356236927233,30.46577088735506,29.148051588979204,31.919280958724098,30.798152220701454,26.743236034981575,27.01211377239582,12.83325673400061
2018-05-25,27.90634314887683,27.728690978070375,29.23415119999439,29.850277379948793,30.367950914911226,33.47744880114866,31.7799303923202,28.96948538105623,24.60306664566161,12.486584299136023
2018-05-26,24.121919561552783,27.83845453086396,29.50602194054331,29.405832597145835,30.73723906303098,34.488661066018196,34.35156938444155,29.168494197284325,22.94826460885276,11.899740210516027
2018-05-27,18.046468538166287,22.696338733285,27.680533534432065,29.619211922781687,32.308277313648624,34.385245359942985,34.66386301689029,26.230463546561122,24.93278298558708,12.482308412608557
2018-05-28,18.7658696108673,24.616362397611038,26.373582884574418,28.428993750366725,32.483206523354376,34.02501499064711,32.42258467344676,23.661544322467197,28.09006629459202,13.474933498906795
2018-05-29,26.637462794129778,28.003144201675788,28.523301956234835,28.819940315507132,30.83227169833986,33.960260745596926,29.061428763283047,24.338062898941843,30.08074965688162,13.722181370463522
2018-05-30,24.78111277292708,28.676254439603373,27.66086651620624,29.903946604388935,26.66432300536301,34.762049414383895,29.971533047146902,25.61317189728134,28.272861420135115,12.458748439630567
2018-05-31,27.593657649575622,25.440667590616044,27.311857757351017,30.91728240258372,28.22284866761863,34.91278407614432,31.751409570898286,25.549667074919135,25.74794151728714,12.57907577634654
2018-06-01,26.37597590499034,28.058702473037748,28.96171746494354,31.40848402717411,25.262763640580893,35.96729543177547,33.89815187181828,23.174334205180756,27.607941854169717,14.33689137000986
2018-06-02,23.712754222939243,24.096229850956995,26.83308064514296,31.907307112132752,21.98592257447922,34.79227234245508,27.065901629523765,22.93826876979815,31.632160078585382,17.563790395483167
2018-06-03,19.76052058719296,21.535464494642785,24.558471404029444,31.820532219065313,22.46404509985304,32.175987520135095,27.640969637469905,25.933120232264816,33.247991222594166,17.108151961435695
