"","t","region","ed.visits","X","sine","cosine","distance","SE","SE2","pred","pred2","low","high"
"1",1279,"Region.9",400,31.8329014675279,-0.0107513077635227,-0.999942203020442,5.04961277416221,0.126758701705011,0.700031196000351,5.93739902683679,378.948013010726,93.441599309943,1536.80585119755
"2",1280,"Region.9",594,31.6450715867829,-0.0279502982402085,-0.999609314096404,5.03296467260684,0.12697926098489,0.700071167550851,5.92208402750111,373.188639415537,92.0140876907272,1513.56997699011
"3",1281,"Region.9",406,31.2319418114844,-0.0451410177739714,-0.998980624694158,4.99601626505259,0.127195294226959,0.700110384003283,5.88630051810054,360.070742143853,88.7727514700107,1460.48125355024
"4",1282,"Region.9",400,31.0112933861917,-0.0623183793543259,-0.998056320853012,4.9760512014184,0.127387728088043,0.700145370750372,5.86733180384191,353.305034376027,87.0986219567457,1433.13917615637
"5",1283,"Region.9",510,31.2921773654236,-0.0794772999236196,-0.996836676089344,5.00064989139742,0.127525306535568,0.700170415486639,5.89275799958259,362.403415786045,89.3371280050715,1470.11929649157
"6",1284,"Region.9",650,31.9350185454127,-0.0966127018812026,-0.99532205131566,5.0573565056516,0.127628790008083,0.700189270808022,5.95012303111222,383.800555565724,94.6082318294018,1556.97726935829
"7",1285,"Region.9",963,34.100683223894,-0.11371951458595,-0.993512894733801,5.24976924918928,0.127783088537002,0.700217412402603,6.14302490860291,465.459415702092,114.730980026314,1888.35193089123
"8",1286,"Region.9",1293,36.19585127467,-0.130792675856757,-0.991409741702304,5.43569732924058,0.128132755101537,0.700281307651184,6.32927269454215,560.748609982005,138.201128809248,2275.22746236576
"9",1287,"Region.9",1399,36.5683181511022,-0.14782713347053,-0.989013214577989,5.46769504788204,0.128261918717726,0.700304952651982,6.36142059640037,579.068394840331,142.709442288142,2349.67077529403
"10",1288,"Region.9",992,34.9553437364608,-0.164817846657198,-0.986324022531787,5.3223153238804,0.128055262079999,0.700267132644478,6.21602148850269,500.707194693502,123.406924383285,2031.55289762487
"11",1289,"Region.9",894,33.4032443007967,-0.181759787591374,-0.983342961338891,5.18217590138474,0.127971248099593,0.700251774189762,6.07569312073419,435.151010201316,107.252897349251,1765.51315963632
"12",1290,"Region.9",760,32.8343070117014,-0.19864794288017,-0.980070913143267,5.12958399659564,0.127969478665823,0.700251450827304,6.02274276520739,412.709008699166,101.72161970034,1674.45943510551
"13",1291,"Region.9",410,31.8377772301885,-0.21547731504673,-0.976508846196619,5.03864160772493,0.127984691490599,0.700254231098739,5.93127252620547,376.633484987932,92.829461642902,1528.10087986761
"14",1292,"Region.9",461,30.3153892302753,-0.232242924009068,-0.972657814571866,4.90057990144962,0.128097404448101,0.700274840289213,5.79251372660478,327.836079750157,80.7989561110875,1330.17182843533
"15",1293,"Region.9",244,30.3047807941779,-0.248939808553766,-0.968518957851221,4.89724236316362,0.128045124195699,0.70026527883798,5.78831005808036,326.46085805373,80.4615556192451,1324.56663335609
"16",1294,"Region.9",359,31.7658094283435,-0.265563027804056,-0.964093500788975,5.02504730466476,0.127821680602599,0.700224456119475,5.91508008873192,370.583981116986,91.3438700423412,1503.46692117223
"17",1295,"Region.9",285,31.9305899700376,-0.282107662681918,-0.959382752949075,5.03698393177539,0.127713276908524,0.700204675801623,5.92581333062858,374.582971302785,92.3332189791346,1519.63078880344
"18",1296,"Region.9",327,32.2330662927886,-0.298568817363719,-0.954388108317591,5.06102105705719,0.12757855168942,0.700180115232439,5.94847895243306,383.170075676557,94.4545458009412,1554.39111637246
"19",1297,"Region.9",465,31.7124012182096,-0.314941620728952,-0.949111044890228,5.01141254126045,0.127465903592033,0.700159598587548,5.8973312207456,364.064562256612,89.7485636706329,1476.8259242289
