"","t","region","ed.visits","X","sine","cosine","distance","SE","SE2","pred","pred2","low","high"
"1",1279,"Region.2",49,21.4028298775004,-0.0107513077635227,-0.999942203020442,4.11881251376495,0.129763476991268,0.700581520507503,3.4144234668898,30.3994181032891,7.48769065239602,123.419177409909
"2",1280,"Region.2",12,18.462179445769,-0.0279502982402085,-0.999609314096404,3.85649725033363,0.131849799120495,0.700970952639164,3.15140766077849,23.3689369749394,5.75152913226235,94.9499172794558
"3",1281,"Region.2",85,23.3474217620678,-0.0451410177739714,-0.998980624694158,4.29238606925208,0.129259924890716,0.700488426098887,3.58669529708012,36.1145307094735,8.89703828938698,146.594775243501
"4",1282,"Region.2",64,29.6187749566133,-0.0623183793543259,-0.998056320853012,4.85178009688458,0.127541837392573,0.70017342651747,4.14558768005857,63.1547257710152,15.5683627632236,256.193888071135
"5",1283,"Region.2",222,34.104059263176,-0.0794772999236196,-0.996836676089344,5.25158780491441,0.127550790566771,0.700175057460597,4.54499342984187,94.1598085625429,23.2113948383736,381.970562746068
"6",1284,"Region.2",334,34.2442278656542,-0.0966127018812026,-0.99532205131566,5.26343492208813,0.127688631166859,0.700200180980417,4.55653839412248,95.2531795090837,23.4797425949081,386.42536943984
"7",1285,"Region.2",136,29.0846707590734,-0.11371951458595,-0.993512894733801,4.802130355428,0.128056363163375,0.700267333996362,4.09503156933456,60.041234589354,14.7980719900549,243.609427865775
"8",1286,"Region.2",63,28.2289045164373,-0.130792675856757,-0.991409741702304,4.72471121058111,0.128334925316113,0.70031832759941,4.01751012097665,55.5625893280432,13.6928454401452,225.460905575229
"9",1287,"Region.2",62,27.1521311699486,-0.14782713347053,-0.989013214577989,4.62737585943207,0.128695907842863,0.700384568370292,3.92017245120658,50.4091371450628,12.4211829117996,204.576418023426
"10",1288,"Region.2",23,26.863794681606,-0.164817846657198,-0.986324022531787,4.60020944931697,0.128843219905188,0.700411651981375,3.89310370804659,49.0629274590876,12.0888120884001,199.123853795817
"11",1289,"Region.2",93,29.8124912544055,-0.181759787591374,-0.983342961338891,4.86172998289279,0.128200791447795,0.700293759677739,4.15482186525242,63.7406091191289,15.7090086301993,258.632823147544
"12",1290,"Region.2",54,31.1770261900536,-0.19864794288017,-0.980070913143267,4.98168497145222,0.128044841556995,0.700265227156895,4.27507437563675,71.885485639606,17.717341776711,291.664692749483
"13",1291,"Region.2",111,29.7083354156281,-0.21547731504673,-0.976508846196619,4.84860599978254,0.128220414368814,0.70029735225592,4.14239273594537,62.953271939923,15.5148562314336,255.43997242543
"14",1292,"Region.2",134,32.3746560025794,-0.232242924009068,-0.972657814571866,5.08435294953884,0.127926790358303,0.700243650886689,4.37863671025645,79.7292651911398,19.6514162298307,323.475705444047
"15",1293,"Region.2",262,31.0344234148757,-0.248939808553766,-0.968518957851221,4.96235711673748,0.127958302159942,0.700249408430594,4.25723744750879,70.6146371095833,17.4046712119375,286.499349134389
"16",1294,"Region.2",250,30.6605596065827,-0.265563027804056,-0.964093500788975,4.92641262003971,0.127923545057929,0.70024305801338,4.22198888982895,68.1689300430432,16.8020814371312,276.573056772825
"17",1295,"Region.2",88,26.7381412261476,-0.282107662681918,-0.959382752949075,4.57359951478507,0.128697071330293,0.700384782162446,3.86997088661691,47.9409903360846,11.8130082965757,194.55997123703
"18",1296,"Region.2",54,27.167606301076,-0.298568817363719,-0.954388108317591,4.60896936799439,0.128447405568137,0.700338948590557,3.90623476961003,49.7114241872176,12.2503789649794,201.726469179938
"19",1297,"Region.2",76,32.213194529867,-0.314941620728952,-0.949111044890228,5.05610432893155,0.127438070099919,0.700154531961719,4.3543624235144,77.8171951032014,19.1835541940706,315.661831612069
"20",1298,"Region.2",49,25.3610101582825,-0.331221227801684,-0.943553124234955,4.44127254121592,0.128777225547595,0.70039951508798,3.74062169819556,42.1241705468239,10.379395800711,170.958481430717
"21",1299,"Region.2",11,24.5001909094298,-0.347402821184276,-0.93771599102991,4.36093709551587,0.128953031934295,0.700431860612286,3.66147536145895,38.9187197142317,9.58895236256886,157.95956502063
"22",1300,"Region.2",25,25.0440494095396,-0.363481612482906,-0.931601372576719,4.40577396000624,0.128518874924743,0.700352060129521,3.70759902960297,40.7558354068568,10.0431911696488,165.389475481714
"23",1301,"Region.2",39,27.5374420528672,-0.379452843724542,-0.925211078289359,4.62440829352017,0.127426555492764,0.700152436231206,3.92761748067482,50.7858351805828,12.5198152379699,206.009514195318
"24",1302,"Region.2",42,30.3443049251666,-0.395311788764914,-0.918546999158717,4.87083565822203,0.126584761387327,0.69999972052225,4.17552586725624,65.074050977563,16.0470723720452,263.888141864893
"25",1303,"Region.2",62,31.2452817777631,-0.411053754687035,-0.911611107193024,4.94699750606552,0.12621324763535,0.699932633040069,4.25326520304272,70.3346948756903,17.3466592420588,285.182825939303
"26",1304,"Region.2",73,29.8745085624564,-0.426674083189923,-0.904405454834301,4.82024465987636,0.126097772278579,0.699911819509688,4.12818584405592,62.0652247432344,15.3077954478048,251.642513486853
"27",1305,"Region.2",46,26.1355323426113,-0.442168151967071,-0.896932174351007,4.48197077706388,0.126751271469937,0.700029850602807,3.79168095249338,44.3308557428949,10.9312018097233,179.781217573834
