"","t","region","ed.visits","X","sine","cosine","is.train"
"1",1,"Region.6",0,-0.363641848112403,0.0172015754182605,0.999852041955773,TRUE
"2",2,"Region.6",0,1.29807524376275,0.034398060613608,0.99940821160626,TRUE
"3",3,"Region.6",5,9.19243076233101,0.0515843668694084,0.998668640288,TRUE
"4",4,"Region.6",0,10.0647028079651,0.0687554084811394,0.997633546852045,TRUE
"5",5,"Region.6",0,13.9713582942238,0.0859061042613327,0.996303237599196,TRUE
"6",6,"Region.6",0,15.2788058496644,0.103031379043179,0.994678106189365,TRUE
"7",7,"Region.6",0,15.7997982478672,0.120126165182351,0.992758633525079,TRUE
"8",8,"Region.6",0,15.6887662268208,0.137185404056601,0.990545387609183,TRUE
"9",9,"Region.6",0,17.2048101287986,0.154204047562689,0.988039023376751,TRUE
"10",10,"Region.6",5,18.0372450479612,0.1711770596102,0.985240282501282,TRUE
"11",11,"Region.6",0,15.3295167366743,0.188099417611798,0.982149993175229,TRUE
"12",12,"Region.6",0,10.392268635507,0.204966113969495,0.978769069864922,TRUE
"13",13,"Region.6",7,8.82135263253817,0.221772157556482,0.975098513039961,TRUE
"14",14,"Region.6",7,12.0749671419821,0.238512575194076,0.971139408877165,TRUE
"15",15,"Region.6",6,12.66426513509,0.255182413123373,0.966892928939152,TRUE
"16",16,"Region.6",7,1.34116269765467,0.271776738471136,0.962360329827655,TRUE
"17",17,"Region.6",6,3.26310556596851,0.288290640709518,0.957542952811672,TRUE
"18",18,"Region.6",12,9.3364002546949,0.304719233109163,0.952442223430568,TRUE
"19",19,"Region.6",6,15.7037122223067,0.321057654185271,0.947059651072228,TRUE
"20",20,"Region.6",13,20.6247197368523,0.337301069136184,0.941396828526412,TRUE
"21",21,"Region.6",6,17.7001291521005,0.353444671274088,0.935455431513416,TRUE
"22",22,"Region.6",6,14.0302157012789,0.369483683447383,0.929237218188205,TRUE
"23",23,"Region.6",6,13.5754926667802,0.385413359454326,0.922744028620143,TRUE
"24",24,"Region.6",0,15.3676171839085,0.401228985447501,0.915977784248488,TRUE
"25",25,"Region.6",13,16.5648467094671,0.416925881328729,0.908940487313808,TRUE
"26",26,"Region.6",6,17.6702888361375,0.432499402133979,0.901634220265486,TRUE
"27",27,"Region.6",0,15.3272674711498,0.447944939407891,0.894061145145488,TRUE
"28",28,"Region.6",0,17.2870156598617,0.463257922567492,0.88622350294858,TRUE
"29",29,"Region.6",0,14.0344770493296,0.478433820254701,0.878123612959185,TRUE
"30",30,"Region.6",0,16.953148131245,0.493468141677237,0.869763872065065,TRUE
"31",31,"Region.6",6,20.9393138242896,0.508356437937512,0.861146754048045,TRUE
"32",32,"Region.6",0,16.9741781646405,0.523094303349133,0.852274808851984,TRUE
"33",33,"Region.6",0,12.5414445939157,0.537677376740614,0.8431506618282,TRUE
"34",34,"Region.6",0,16.615857040566,0.552101342745921,0.833777012958592,TRUE
"35",35,"Region.6",6,17.3283634007016,0.566361933081453,0.824156636056666,TRUE
"36",36,"Region.6",5,15.1507623813387,0.580454927809098,0.814292377946727,TRUE
"37",37,"Region.6",6,11.2081259568752,0.594376156584983,0.804187157621448,TRUE
