"","t","region","ed.visits","X","sine","cosine","is.train"
"1",1,"Region.5",8,-15.160281887235,0.0172015754182605,0.999852041955773,TRUE
"2",2,"Region.5",8,-10.6138579728945,0.034398060613608,0.99940821160626,TRUE
"3",3,"Region.5",0,-9.74302297862911,0.0515843668694084,0.998668640288,TRUE
"4",4,"Region.5",6,-12.7282014864615,0.0687554084811394,0.997633546852045,TRUE
"5",5,"Region.5",11,-13.7902278133475,0.0859061042613327,0.996303237599196,TRUE
"6",6,"Region.5",0,-10.5538992872829,0.103031379043179,0.994678106189365,TRUE
"7",7,"Region.5",4,-0.219247922635606,0.120126165182351,0.992758633525079,TRUE
"8",8,"Region.5",0,1.57637994226771,0.137185404056601,0.990545387609183,TRUE
"9",9,"Region.5",0,2.14428017392314,0.154204047562689,0.988039023376751,TRUE
"10",10,"Region.5",2,7.6265840171705,0.1711770596102,0.985240282501282,TRUE
"11",11,"Region.5",2,7.07409927314799,0.188099417611798,0.982149993175229,TRUE
"12",12,"Region.5",2,-5.26147375186464,0.204966113969495,0.978769069864922,TRUE
"13",13,"Region.5",2,-11.2746712964621,0.221772157556482,0.975098513039961,TRUE
"14",14,"Region.5",7,-8.11923702316201,0.238512575194076,0.971139408877165,TRUE
"15",15,"Region.5",2,-7.71405203297748,0.255182413123373,0.966892928939152,TRUE
"16",16,"Region.5",6,-9.75810534908389,0.271776738471136,0.962360329827655,TRUE
"17",17,"Region.5",4,-4.50510724015031,0.288290640709518,0.957542952811672,TRUE
"18",18,"Region.5",2,0.708723465156102,0.304719233109163,0.952442223430568,TRUE
"19",19,"Region.5",4,4.66876581254807,0.321057654185271,0.947059651072228,TRUE
"20",20,"Region.5",13,5.91725106379665,0.337301069136184,0.941396828526412,TRUE
"21",21,"Region.5",4,5.68157888671778,0.353444671274088,0.935455431513416,TRUE
"22",22,"Region.5",5,6.25895923675443,0.369483683447383,0.929237218188205,TRUE
"23",23,"Region.5",6,1.10107820238451,0.385413359454326,0.922744028620143,TRUE
"24",24,"Region.5",0,-1.94367937990833,0.401228985447501,0.915977784248488,TRUE
"25",25,"Region.5",8,2.15031814833602,0.416925881328729,0.908940487313808,TRUE
"26",26,"Region.5",2,8.80012018430513,0.432499402133979,0.901634220265486,TRUE
"27",27,"Region.5",8,5.90449708970571,0.447944939407891,0.894061145145488,TRUE
"28",28,"Region.5",4,0.423339261769077,0.463257922567492,0.88622350294858,TRUE
"29",29,"Region.5",4,-4.62757487845537,0.478433820254701,0.878123612959185,TRUE
"30",30,"Region.5",2,-1.94956935481257,0.493468141677237,0.869763872065065,TRUE
"31",31,"Region.5",6,3.62055055653217,0.508356437937512,0.861146754048045,TRUE
"32",32,"Region.5",0,-3.52158318615859,0.523094303349133,0.852274808851984,TRUE
"33",33,"Region.5",6,-8.66453086727669,0.537677376740614,0.8431506618282,TRUE
"34",34,"Region.5",2,-2.95824402629026,0.552101342745921,0.833777012958592,TRUE
"35",35,"Region.5",2,-5.3684021065814,0.566361933081453,0.824156636056666,TRUE
"36",36,"Region.5",2,-9.1341612831461,0.580454927809098,0.814292377946727,TRUE
"37",37,"Region.5",2,-8.44178803941927,0.594376156584983,0.804187157621448,TRUE
"38",38,"Region.5",10,-7.1805273232538,0.608121499893542,0.793843965378102,TRUE
"39",39,"Region.5",0,-6.83875432816761,0.621686890266548,0.783265861933679,TRUE
"40",40,"Region.5",7,-3.9056166522339,0.635068313486744,0.772455977519174,TRUE
"41",41,"Region.5",2,-5.3683972416214,0.648261809775712,0.7614175109533,TRUE
"42",42,"Region.5",6,-4.55990972783998,0.661263474965639,0.750153728695904,TRUE
"43",43,"Region.5",0,-6.13380373682432,0.674069461654616,0.738667963881375,TRUE
"44",44,"Region.5",2,0.353819316964829,0.686675980345155,0.726963615332308,TRUE
"45",45,"Region.5",6,8.17156606176222,0.699079300565556,0.715044146553744,TRUE
"46",46,"Region.5",0,8.56552271709301,0.711275751973815,0.702913084708262,TRUE
"47",47,"Region.5",2,1.45151274816405,0.723261725443739,0.690574019572229,TRUE
"48",48,"Region.5",4,0.0130538234352476,0.735033674132941,0.678030602473538,TRUE
"49",49,"Region.5",4,2.99140854940115,0.746588114532413,0.665286545211112,TRUE
"50",50,"Region.5",6,6.19782057462422,0.757921627497347,0.652345618956526,TRUE
"51",51,"Region.5",6,7.15531260224829,0.769030859258918,0.639211653138059,TRUE
"52",52,"Region.5",4,1.69436804574743,0.779912522416718,0.625888534307502,TRUE
"53",53,"Region.5",2,2.05674880615861,0.790563396911548,0.612380204990065,TRUE
"54",54,"Region.5",2,4.98787633050283,0.800980330978291,0.598690662517721,TRUE
"55",55,"Region.5",2,4.46080509603091,0.811160242078562,0.584823957846332,TRUE
"56",56,"Region.5",7,5.3081659869112,0.821100117812889,0.570784194356904,TRUE
"57",57,"Region.5",4,8.5868224654783,0.830797016812125,0.55657552664133,TRUE
"58",58,"Region.5",4,11.329213926816,0.840248069607847,0.542202159272984,TRUE
"59",59,"Region.5",0,9.62224335029181,0.849450479481481,0.527668345562516,TRUE
"60",60,"Region.5",2,6.19325333087119,0.858401523291892,0.512978386299228,TRUE
"61",61,"Region.5",5,5.85709660360689,0.867098552281208,0.498136628478406,TRUE
"62",62,"Region.5",5,6.84297418632042,0.87553899285863,0.483147464014969,TRUE
"63",63,"Region.5",0,6.69156505685802,0.883720347361998,0.468015328443834,TRUE
"64",64,"Region.5",2,3.86938279705913,0.891640194796887,0.452744699607371,TRUE
"65",65,"Region.5",4,3.61715541616256,0.899296191553025,0.437340096330332,TRUE
"66",66,"Region.5",4,-0.740293044028358,0.906686072097799,0.421806077082663,TRUE
"67",67,"Region.5",2,-0.585509112627358,0.913807649646662,0.406147238630579,TRUE
"68",68,"Region.5",0,1.86012102832575,0.920658816810243,0.390368214676303,TRUE
"69",69,"Region.5",7,3.89782153825575,0.927237546217954,0.374473674486883,TRUE
"70",70,"Region.5",0,3.75483043057123,0.933541891117921,0.358468321512481,TRUE
"71",71,"Region.5",6,3.81353351258617,0.939569985953062,0.342356891994542,TRUE
"72",72,"Region.5",2,1.94343545880276,0.945320046913132,0.32614415356427,TRUE
"73",73,"Region.5",4,5.78651969798801,0.950790372462583,0.309834903831803,TRUE
"74",74,"Region.5",8,5.61438758720897,0.955979343844077,0.293433968966527,TRUE
"75",75,"Region.5",4,4.62559188939358,0.960885425557498,0.276946202268936,TRUE
"76",76,"Region.5",0,7.47851753928454,0.965507165814336,0.260376482734458,TRUE
"77",77,"Region.5",2,9.17661771243211,0.969843196967294,0.243729713609684,TRUE
