"","t","region","ed.visits","X","sine","cosine","distance","SE","SE2","pred","pred2","low","high"
"1",1279,"Region.6",291,30.5677971676833,-0.0107513077635227,-0.999942203020442,5.54959243475028,0.151898961785928,1.01147085701549,5.16217961218161,174.544480577231,23.0862660667116,1319.64933662029
"2",1280,"Region.6",183,30.3610648434953,-0.0279502982402085,-0.999609314096404,5.50838070314754,0.152325816612154,1.01153504853097,5.12631677353099,168.395734772129,22.2701379675262,1273.32500278153
"3",1281,"Region.6",230,31.852201338149,-0.0451410177739714,-0.998980624694158,5.7837953409834,0.149371411803242,1.01109436684421,5.40552783315307,222.633702924919,29.4690069577439,1681.96253606829
"4",1282,"Region.6",103,31.264045771325,-0.0623183793543259,-0.998056320853012,5.6711792750179,0.150036908392969,1.01119289647432,5.29837877187535,200.012281442532,26.4694960871401,1511.35906011004
"5",1283,"Region.6",191,31.0120410638544,-0.0794772999236196,-0.996836676089344,5.62115248232955,0.150370267966943,1.0112424128212,5.25342603911509,191.220275635757,25.3034617256092,1445.06685333129
"6",1284,"Region.6",245,31.0559326853073,-0.0966127018812026,-0.99532205131566,5.62620606792758,0.150118345296538,1.01120498297554,5.26319366725444,193.097195787399,25.5537404016626,1459.14165342821
"7",1285,"Region.6",301,32.4645968139018,-0.11371951458595,-0.993512894733801,5.88574788405249,0.148089350234976,1.01090576002564,5.52617560517195,251.181454733771,33.2602864149299,1896.92062224252
"8",1286,"Region.6",143,32.1796595152379,-0.130792675856757,-0.991409741702304,5.82921613556743,0.14806159238588,1.01090169410277,5.4744196111853,238.511997056101,31.5829122572025,1801.22631745957
"9",1287,"Region.6",222,33.1131531609222,-0.14782713347053,-0.989013214577989,5.99987345552675,0.147514857400392,1.01082176131792,5.64870098128511,283.922405649267,37.6020082039558,2143.81987239678
"10",1288,"Region.6",161,30.8805870656917,-0.164817846657198,-0.986324022531787,5.57976102270372,0.1498024401575,1.01115813356623,5.23480261635177,187.692055345061,24.840772341113,1418.16474769379
"11",1289,"Region.6",147,30.6201912971781,-0.181759787591374,-0.983342961338891,5.52745553534147,0.150284153293676,1.01122961128084,5.18691344373672,178.915467150006,23.6758187454429,1352.04381861837
"12",1290,"Region.6",246,32.3382461786725,-0.19864794288017,-0.980070913143267,5.84412973797481,0.146987009729488,1.01074486445849,5.50619960539953,246.213637801734,32.6129639493675,1858.80545950008
"13",1291,"Region.6",234,32.3112864844532,-0.21547731504673,-0.976508846196619,5.83514420505723,0.146754753240285,1.01071111480908,5.50119918317219,244.985538720537,32.4524828575883,1849.40900964556
"14",1292,"Region.6",237,32.4582398775564,-0.232242924009068,-0.972657814571866,5.85849055707084,0.146377766278863,1.010656445317,5.52826444063713,251.706679828045,33.3464576724848,1899.93951658425
"15",1293,"Region.6",285,32.4913587276591,-0.248939808553766,-0.968518957851221,5.86048850418227,0.146083066050403,1.01061380466857,5.53395959989135,253.144279248146,33.5397730744653,1910.62789762434
"16",1294,"Region.6",286,32.9891055711523,-0.265563027804056,-0.964093500788975,5.94905583898933,0.145606424553097,1.01054501674648,5.62570751886832,277.468529311356,36.767617015808,2093.92914218797
"17",1295,"Region.6",205,32.1286235354166,-0.282107662681918,-0.959382752949075,5.7841261130654,0.145853509742749,1.01058064809508,5.46499685123628,236.275111133192,31.3068071598574,1783.18816913991
"18",1296,"Region.6",197,31.2158061595952,-0.298568817363719,-0.954388108317591,5.60932493210646,0.147113566938881,1.0107632767258,5.29433733305319,199.205575268236,26.3853987527624,1503.97049480992
"19",1297,"Region.6",134,30.8157249430109,-0.314941620728952,-0.949111044890228,5.53007198653455,0.147816909346323,1.01086588560931,5.21866525942166,184.687509570735,24.4574161317953,1394.6475787807
"20",1298,"Region.6",140,31.2308454321544,-0.331221227801684,-0.943553124234955,5.60279587425591,0.146495684076466,1.01067353059879,5.29415005548824,199.168272026314,26.3851933350286,1503.41898496856
"21",1299,"Region.6",247,32.3586599213019,-0.347402821184276,-0.93771599102991,5.80837440520951,0.144406674708229,1.01037284588427,5.50175611993544,245.122018175203,32.4925368690426,1849.18783154572
