"","t","region","ed.visits","X","sine","cosine","distance","SE","SE2","pred","pred2","low","high"
"1",1279,"Region.10",540,27.9344711033613,-0.0107513077635227,-0.999942203020442,4.7137577363936,0.183530619386691,1.01670226135898,5.78568496661705,325.60499229658,42.6181595900209,2487.63935440516
"2",1280,"Region.10",548,29.5283137350714,-0.0279502982402085,-0.999609314096404,5.00751532516595,0.183121754128014,1.01662853434031,6.07763315115015,435.996035819308,57.075564477605,3330.54162477428
"3",1281,"Region.10",421,28.0779364913636,-0.0451410177739714,-0.998980624694158,4.72516237932071,0.182702878885716,1.01655316730269,5.79323430806678,328.072397484661,42.9539225891998,2505.74316624568
"4",1282,"Region.10",407,27.7963462211547,-0.0623183793543259,-0.998056320853012,4.66393237138669,0.18226397789768,1.01647437628259,5.72972251530965,307.883823475712,40.3170220337072,2351.17684730712
"5",1283,"Region.10",300,28.7900772190188,-0.0794772999236196,-0.996836676089344,4.84398723415724,0.181803868654966,1.01639197490826,5.90726038088896,367.69742338133,48.1574779303023,2807.48496333102
"6",1284,"Region.10",228,26.941942211185,-0.0966127018812026,-0.99532205131566,4.48623022193587,0.181334634670606,1.01630814703569,5.54675190392817,256.403379087524,33.5868832019646,1957.39189052394
"7",1285,"Region.10",138,25.8700565540276,-0.11371951458595,-0.993512894733801,4.27532298676593,0.180846255755875,1.0162211217156,5.33285955067333,207.029138834154,27.1239555823309,1580.19224726692
"8",1286,"Region.10",269,27.3601969905033,-0.130792675856757,-0.991409741702304,4.5491920825431,0.180329736764972,1.01612932934825,5.60351075836459,271.377477710146,35.5610913183818,2070.96387309837
"9",1287,"Region.10",356,27.9811456457602,-0.14782713347053,-0.989013214577989,4.6585474157858,0.179799009032802,1.01603527677398,5.70941638574521,301.694943423719,39.5413054130905,2301.89261423089
"10",1288,"Region.10",310,28.0257336261176,-0.164817846657198,-0.986324022531787,4.65880409525578,0.17925218305779,1.01593865224775,5.70599256240041,300.663759536493,39.4137704049159,2293.58154193092
"11",1289,"Region.10",250,27.9427794283835,-0.181759787591374,-0.983342961338891,4.63489487603681,0.178687686584709,1.01583920446939,5.67817313253395,292.414738693541,38.3400378024028,2230.21113974626
"12",1290,"Region.10",248,28.0751352239217,-0.19864794288017,-0.980070913143267,4.65170041778584,0.178104358244204,1.01573675842985,5.69083991289703,296.142249907457,38.8367279693677,2258.17767782661
"13",1291,"Region.10",186,27.2398502071621,-0.21547731504673,-0.976508846196619,4.48537229704213,0.177506302740704,1.0156320630586,5.52014570475499,249.671412851614,32.7492996997137,1903.42434699043
"14",1292,"Region.10",187,25.8821111067159,-0.232242924009068,-0.972657814571866,4.22015605141401,0.176892961058625,1.01552504630466,5.25033733771166,190.630564491681,25.0102876219762,1453.00256709105
"15",1293,"Region.10",123,24.7998315711194,-0.248939808553766,-0.968518957851221,4.00704406288167,0.176261203516768,1.01541519186251,5.03240855262986,153.301803853708,20.1172603188508,1168.22284408075
"16",1294,"Region.10",127,25.6864088237674,-0.265563027804056,-0.964093500788975,4.1664818948416,0.175601279005884,1.0153008466403,5.18680633827362,178.896305352228,23.4813066991366,1362.95175046005
"17",1295,"Region.10",107,27.7220207491233,-0.282107662681918,-0.959382752949075,4.54333632421691,0.17491905809112,1.01518307555016,5.5583989629969,259.40718317457,34.0569053353068,1975.87203006385
"18",1296,"Region.10",200,28.5245957749817,-0.298568817363719,-0.954388108317591,4.68684824052055,0.174224734218204,1.01506367190113,5.69642887336526,297.802011084542,39.1070019734297,2267.77899942965
"19",1297,"Region.10",97,26.5463126710395,-0.314941620728952,-0.949111044890228,4.30412449186788,0.173522817531539,1.01494343103647,5.30800453970783,201.946849139773,26.5257955798325,1537.46679358749
"20",1298,"Region.10",62,24.4560803057111,-0.331221227801684,-0.943553124234955,3.90020761944989,0.172806256597548,1.01482116765431,4.89817019011042,134.044279595742,17.6110730503831,1020.2597445901
"21",1299,"Region.10",83,24.2257576762151,-0.347402821184276,-0.93771599102991,3.84823678300758,0.172062573023439,1.01469479600294,4.84006673539072,126.477791993346,16.6211693239071,962.425179346631
"22",1300,"Region.10",63,26.1203675497604,-0.363481612482906,-0.931601372576719,4.19836496470286,0.17128959299154,1.01456400718102,5.18384897245106,178.36802507704,23.446493624136,1356.92581073755
"23",1301,"Region.10",161,28.9705278027724,-0.379452843724542,-0.925211078289359,4.72931139964679,0.170498089226706,1.0144306769957,5.70823801426962,301.339644086474,39.6216886010724,2291.81502112217
"24",1302,"Region.10",211,29.0479669776214,-0.395311788764914,-0.918546999158717,4.73557435643951,0.169700172951121,1.01429687404608,5.70773406988464,301.187823922538,39.6123255776516,2290.04745256292
"25",1303,"Region.10",143,29.1861644669182,-0.411053754687035,-0.911611107193024,4.7533382127163,0.168884896545417,1.01416079015172,5.71852351936636,304.455068925166,40.0529343927132,2314.25962665775
"26",1304,"Region.10",53,27.6568466740608,-0.426674083189923,-0.904405454834301,4.45556265850113,0.168058282888762,1.01402346444622,5.4135681165779,224.430956528416,29.5333811402347,1705.50246208143
"27",1305,"Region.10",188,28.4812631802843,-0.442168151967071,-0.896932174351007,4.60319490674222,0.167206623712225,1.01388266333597,5.55381719910021,258.221359364973,33.9895074449698,1961.73100008139
"28",1306,"Region.10",231,30.8267357796896,-0.457531376074251,-0.889193477207071,5.03866897731556,0.166335210166802,1.01373931665948,5.98170697160677,396.115950071471,52.1554320621478,3008.46603502497
"29",1307,"Region.10",411,32.2319467277567,-0.472759209286276,-0.881191653407484,5.29622993874344,0.165451685117797,1.01359472182343,6.23148474693571,508.50993183784,66.9733851087707,3860.97179286613
"30",1308,"Region.10",225,31.7669474328757,-0.487847145442311,-0.872929070820642,5.19990523969538,0.164554613073005,1.0134486768868,6.12718027692654,458.142502672686,60.3573616769904,3477.53027838539
"31",1309,"Region.10",172,28.1670753775157,-0.502790719779304,-0.864408174477665,4.51038410207114,0.163650048321684,1.01330219496244,5.42948514482161,228.03181183679,30.0505437270804,1730.36826494125
"32",1310,"Region.10",165,29.5382343458503,-0.517585510253187,-0.855631485848872,4.7615565661804,0.16271683667047,1.01315189825418,5.67229180974709,290.700000634383,38.3206154293563,2205.24877854891
"33",1311,"Region.10",124,30.3159250944932,-0.532227138847438,-0.846601602097627,4.90044980959213,0.16177092147095,1.0130004101843,5.80262992484651,331.169366190285,43.6685910966635,2511.48815083376
"34",1312,"Region.10",232,30.745056784018,-0.546711272868594,-0.837321195311812,4.97341066374615,0.160811230759446,1.01284759561267,5.8668488531598,353.134446664723,46.579180081754,2677.24629764467
"35",1313,"Region.10",99,29.6232135395096,-0.561033626228366,-0.827793011713103,4.75290731346554,0.159840503962011,1.01269392548135,5.63741936638655,280.737302741748,37.0412262534207,2127.72203089344
"36",1314,"Region.10",60,25.1527715795807,-0.575189960711977,-0.818019870844318,3.8987761992012,0.15887176939076,1.0125414752539,4.77418054636504,118.413240691851,15.6285222756142,897.186267765369
"37",1315,"Region.10",109,25.29164075364,-0.589176087232296,-0.808004664735075,3.91690229565149,0.157869924082176,1.01238476525959,4.78302006291031,119.464596384334,15.7722257994946,904.868467564618
"38",1316,"Region.10",49,21.8239559907697,-0.602987867069469,-0.797750357045995,3.2525923603804,0.156879222973608,1.01223074968152,4.10924742163473,60.9008676435405,8.04286949815394,461.143337037526
"39",1317,"Region.10",50,25.3049043213597,-0.616621213095637,-0.787259982191693,3.90321648209286,0.155828375971919,1.01206841802224,4.75023551141019,115.611509150762,15.2731849842965,875.129913103214
"40",1318,"Region.10",111,28.7563397193703,-0.630072090984369,-0.776536644442866,4.54829610251075,0.154773745564913,1.01190657291876,5.38550862541546,218.221068667092,28.8380437672778,1651.3060037811
"41",1319,"Region.10",438,32.4459730409478,-0.64333652040449,-0.765583517007676,5.23849277033689,0.153715631888687,1.01174527203587,6.06573121425635,430.837597114556,56.953814655348,3259.15017651964
"42",1320,"Region.10",573,32.9825398619496,-0.656410576197937,-0.754403841092748,5.33207678589057,0.152652919858286,1.01158435829211,6.14917652974261,468.331570831061,61.9301918723445,3541.64025019007
"43",1321,"Region.10",392,33.0665705835055,-0.669290389541256,-0.74300092494405,5.34007433748596,0.151579588847234,1.01142294405214,6.14687376039287,467.254352013492,61.8076950626194,3532.35352417453
"44",1322,"Region.10",295,32.6073810012163,-0.681972149090463,-0.731378142867925,5.24532750907942,0.150496075495545,1.01126112786934,6.04166803819418,420.594016976253,55.6535452813689,3178.58145823176
"45",1323,"Region.10",180,31.4918261792011,-0.694452102108875,-0.719538934232585,5.02642810517963,0.149403534581377,1.01109911291891,5.81215426261015,334.338603576964,44.2544546645502,2525.8994306699
"46",1324,"Region.10",164,28.0029895907864,-0.706726555577616,-0.707486802450335,4.35848475129118,0.148309102224353,1.01093797525001,5.13344420010873,169.600250457142,22.456233780508,1280.90245391427
"47",1325,"Region.10",61,22.4718203767269,-0.718791877288424,-0.695225313940872,3.30412554837677,0.147228953472366,1.01078007733659,4.06816913769491,58.4498509396457,7.74160463286224,441.301931173885
"48",1326,"Region.10",34,22.5408353361843,-0.73064449691849,-0.682758097075916,3.30955320976746,0.146109607252342,1.0106176415101,4.06253501887821,58.1214634902618,7.70061145816417,438.680036851927
"49",1327,"Region.10",14,23.8583049653726,-0.742280907086982,-0.670088841105512,3.55128824342506,0.144974390900438,1.01045414246118,4.29306562497915,73.1904995502432,9.70030511390891,552.235126783091
"50",1328,"Region.10",28,23.00591275854,-0.753697664392914,-0.657221295066331,3.38248173376175,0.143847938456195,1.01029314033012,4.11291535598029,61.1246582012791,8.10376748639577,461.047759143557
"51",1329,"Region.10",30,22.1630974134421,-0.764891390434122,-0.64415926667227,3.21555307867471,0.142716282379635,1.01013263349734,3.93450696657971,51.1369315241509,6.78179420931126,385.58907642986
"52",1330,"Region.10",7,21.9919486519956,-0.775858772806982,-0.630906621187671,3.17579232343183,0.141574758697663,1.00997198589877,3.88313389908338,48.5762097181136,6.4442607422169,366.162736886157
"53",1331,"Region.10",20,20.8420040323877,-0.786596566086602,-0.617467280283551,2.95088313413901,0.140437402746627,1.0098131827671,3.6464832558672,38.3395981317998,5.08785786511923,288.908382245749
"54",1332,"Region.10",14,23.7731779683477,-0.797101592787193,-0.603845220877105,3.49831990033216,0.139264722049298,1.0096507627925,4.18205290095221,65.5001806696201,8.69502806368797,493.416885641789
"55",1333,"Region.10",43,24.5674113727617,-0.807370744302349,-0.590044473954863,3.6414557591062,0.138107209966702,1.00949175402516,4.31319948310539,74.6790414459239,9.91665805634162,562.382931789768
"56",1334,"Region.10",15,22.2956244452057,-0.817400981824919,-0.576069123379875,3.20448220892265,0.136968318932816,1.00933657438502,3.8641180486081,47.6612190124308,6.33091578734595,358.80935303093
"57",1335,"Region.10",15,21.3883701638673,-0.827189337246249,-0.561923304683221,3.02579893382051,0.135820691276697,1.0091814802992,3.67321186441711,39.3781803397398,5.23228928351821,296.359968427896
"58",1336,"Region.10",52,23.703550186371,-0.836732914034492,-0.547611203840232,3.45698043439194,0.134649122400451,1.00902447252939,4.09205904808001,59.8630257394038,7.95666627948413,450.387351285124
"59",1337,"Region.10",37,25.7821943174363,-0.846028888091734,-0.533137056031809,3.84348466823569,0.133484451686553,1.00886971351214,4.46612120711838,87.0185406716822,11.569609390534,654.492832474071
