"","t","region","ed.visits","X","sine","cosine","distance","SE","SE2","pred","pred2","low","high"
"1",1279,"Region.5",33,24.19355632932,-0.0107513077635227,-0.999942203020442,4.00586101534994,0.183545359015261,1.01670492219525,3.66468736616374,39.043927801894,5.11039919631143,298.29925992862
"2",1280,"Region.5",137,28.1809012365611,-0.0279502982402085,-0.999609314096404,4.75254322684193,0.183124905802534,1.01662910204518,4.40816496544977,82.1186346266679,10.7500108229522,627.298917555535
"3",1281,"Region.5",237,33.5218973851576,-0.0451410177739714,-0.998980624694158,5.75532807380497,0.182696168013031,1.01655196119364,5.40784533928485,223.150256223113,29.2167278522281,1704.3673440879
"4",1282,"Region.5",213,35.7170238337518,-0.0623183793543259,-0.998056320853012,6.16276943373019,0.182258354075805,1.01647336789038,5.81228328382364,334.381743132213,43.7869815380194,2553.52495679689
"5",1283,"Region.5",337,35.4942791844922,-0.0794772999236196,-0.996836676089344,6.11262949821133,0.181800348837188,1.01639134531799,5.75924187941884,317.107831792729,41.5317912748815,2421.21454186117
"6",1284,"Region.5",213,29.3972566154206,-0.0966127018812026,-0.99532205131566,4.95085161025261,0.181327378489916,1.01630685237778,4.59466532766597,98.9550125002955,12.9623839777804,755.423887744635
"7",1285,"Region.5",58,27.5945736737158,-0.11371951458595,-0.993512894733801,4.60165493714398,0.180839583180588,1.01621993428831,4.24277362402462,69.600630348078,9.1187593208176,531.239785415836
"8",1286,"Region.5",58,25.5936501909602,-0.130792675856757,-0.991409741702304,4.21490681744047,0.18033693102887,1.01613060611956,3.85343490455273,47.1547574615636,6.17910656540353,359.853180669927
"9",1287,"Region.5",42,26.0489753126033,-0.14782713347053,-0.989013214577989,4.2929210580749,0.17980634045279,1.01603657417783,3.92896374278326,50.8542522694657,6.66513757233132,388.012242181202
"10",1288,"Region.5",37,26.1730208297639,-0.164817846657198,-0.986324022531787,4.3082135598404,0.179259202158008,1.01593989072106,3.9418767749799,51.5151930570935,6.75306849565546,392.979149762353
"11",1289,"Region.5",34,27.043804360396,-0.181759787591374,-0.983342961338891,4.46478100246122,0.178690915778149,1.01583977249448,4.09617138499024,60.1097095455249,7.88129192260965,458.449860394332
