"","t","region","ed.visits","X","sine","cosine","distance","SE","SE2","pred","pred2","low","high"
"1",1279,"Region.2",49,21.5122487419542,-0.0107513077635227,-0.999942203020442,4.52424725642768,0.144105917785957,0.65988460563352,3.72328065919682,41.3999908243348,11.0619517294897,154.941847710818
"2",1280,"Region.2",12,20.6496240689049,-0.0279502982402085,-0.999609314096404,4.4741548782228,0.148248956646603,0.66080173301678,3.66506324175353,39.0586062197411,10.4172155166013,146.447456846562
"3",1281,"Region.2",85,23.8408136150112,-0.0451410177739714,-0.998980624694158,4.67433181456865,0.135657366024576,0.658091253678317,3.89201408796612,49.0094966230639,13.1422414488004,182.764163069409
"4",1282,"Region.2",64,28.3630802235959,-0.0623183793543259,-0.998056320853012,4.95646801340358,0.123469513096043,0.65568734765538,4.21245743468009,67.5222676562528,18.1938338889827,250.593506418871
"5",1283,"Region.2",222,29.8076948953075,-0.0794772999236196,-0.996836676089344,5.04803195483995,0.121423036367637,0.655305067103796,4.31602723139285,74.8905138319062,20.1946374660448,277.726652505507
"6",1284,"Region.2",334,27.2035517399068,-0.0966127018812026,-0.99532205131566,4.8889929194305,0.126283928620777,0.656223138756225,4.13435907132408,62.4495525318966,16.8089720392666,232.015771239528
"7",1285,"Region.2",136,24.0200154575758,-0.11371951458595,-0.993512894733801,4.69381318172356,0.135999856205957,0.658161939114694,3.91168858701399,49.9832818748725,13.4014741055673,186.421915029861
"8",1286,"Region.2",63,25.7395164212264,-0.130792675856757,-0.991409741702304,4.80139512819701,0.13052786172324,0.657053041920677,4.03396714806719,56.4845499230039,15.178213301638,210.202895202428
"9",1287,"Region.2",62,25.254250407419,-0.14782713347053,-0.989013214577989,4.77236112218009,0.132155674653075,0.65737835342684,4.00081962528856,54.6429184017574,14.6737901360523,203.481752415495
"10",1288,"Region.2",23,23.2036646721105,-0.164817846657198,-0.986324022531787,4.6462390607952,0.139508559610644,0.658895906358364,3.85726148723423,47.3355447179069,12.672948400941,176.806037778437
