"","t","region","ed.visits","X","sine","cosine","distance","SE","SE2","pred","pred2","low","high"
"1",2046,"Region.3",66,26.649936853759,-0.596104027155201,-0.802907210584979,4.7730769801071,0.111869038714819,0.729910484648352,4.67083397438916,106.786762732187,24.8042002833067,459.7371640518
"2",2047,"Region.3",120,28.2627529631857,-0.609827097705931,-0.792534485624165,4.86138757481858,0.116286809273069,0.730600613048967,4.77013950996375,117.935694017428,27.3560656717122,508.436706150878
"3",2048,"Region.3",40,25.3947479072619,-0.623369710607276,-0.781927236958402,4.67806518165474,0.10887848451022,0.729458126396476,4.56726526225142,96.2804476391637,22.3840580090023,414.130654677074
"4",2049,"Region.3",89,28.1237392656912,-0.636727858382197,-0.771088603443223,4.83337004003088,0.115879180907255,0.730535843298842,4.74117428661182,114.568659161486,26.5784995144119,493.856985980087
"5",2050,"Region.3",245,30.1487466419659,-0.649897588139857,-0.760021792404663,4.94575226455113,0.122239238703231,0.731571640548867,4.86736145530356,129.9775125754,30.0907607920546,561.43990150456
"6",2051,"Region.3",285,30.0556248999896,-0.66287500274534,-0.748730078690155,4.92958200901085,0.121933765530639,0.731520660646776,4.85055636728602,127.81148019438,29.5923252611402,552.027403231139
"7",2052,"Region.3",151,28.8830907640859,-0.675656261972871,-0.737216803699459,4.84776138009491,0.11816364450672,0.730901690146989,4.76074230166711,116.832618766562,27.0838855364796,503.984584836164
"8",2053,"Region.3",216,28.907488766025,-0.688237583642226,-0.725485374395866,4.83813652444828,0.118242296688196,0.730914409833815,4.75128377284902,115.732763779861,26.8282370249219,499.25280590308
"9",2054,"Region.3",116,26.5520979517392,-0.700615244737904,-0.713539262298051,4.68412411498029,0.11157512579225,0.729865496151292,4.58121411881283,97.632860168907,22.6799920087193,420.290068051908
"10",2055,"Region.3",119,28.8259842534391,-0.712785582510848,-0.70138200245278,4.81015812732575,0.117996791061092,0.730874733779551,4.72274974059194,112.477110710438,26.0756068282682,485.169933612175
"11",2056,"Region.3",50,25.8281131650757,-0.72474499556231,-0.689017192388831,4.61668964234375,0.109788839160151,0.729594560684733,4.50884407424802,90.8167803589442,21.108059890555,390.736412419184
"12",2057,"Region.3",68,26.1424044191961,-0.736489944909559,-0.676448491052434,4.62351731109174,0.11053515758916,0.729707239130787,4.51781433924901,91.635095710899,21.2934573952288,394.346047712624
"13",2058,"Region.3",138,29.6413486040074,-0.74801695503312,-0.66367961772453,4.82292347401808,0.12061477366116,0.731301960480038,4.74107361485849,114.557125914236,26.5351347349503,494.564479465219
"14",2059,"Region.3",146,30.8714398435179,-0.759322614905257,-0.650714350920158,4.88467740314778,0.124814973077963,0.732006428442447,4.81121336079371,122.88062563213,28.4230519386945,531.24654552622
"15",2060,"Region.3",94,27.6397866417736,-0.770403578999317,-0.637556527270361,4.67599337960113,0.11448819456301,0.730316493358128,4.58049840908632,97.5630083810404,22.643332152143,420.368368948653
"16",2061,"Region.3",56,26.1980110098743,-0.781256568279749,-0.624210040386847,4.57543920407769,0.110647183544559,0.72972421708681,4.47011531523924,87.3667971556943,20.300933720336,375.990451985866
"17",2062,"Region.3",59,27.4970059818512,-0.791878371172418,-0.610678839709809,4.6405996660063,0.114087353002755,0.730253762668697,4.54413132667216,94.0786680738829,21.8373935615457,405.304587363465
