"","seasonal","trend","remainder"
"1",-14.5343764729852,15.7072114690401,-13.7314371787596
"2",-15.6467400604155,15.7056927290793,-11.0469897199599
"3",-16.0434101019529,15.7041739891185,-8.8019079010982
"4",-16.5417389627901,15.7026552491577,-9.61540878445843
"5",-15.3803570383082,15.701136509197,-11.8786154202371
"6",-16.3526080594395,15.6996177692362,-10.2672508701982
"7",-14.8944294058475,15.6980990292754,-3.22690979717554
"8",-16.0082633771246,15.6965802893146,0.655247414717898
"9",-14.3753812281523,15.6950615493539,0.1006879605279
"10",-13.570522947609,15.6935428093931,4.47868255563634
"11",-14.1723413273811,15.6920240694323,7.03821919061307
"12",-15.7232073634213,15.6905053294715,-0.390531346066735
"13",-15.9967642406994,15.6889865895108,-9.125391154676
"14",-14.996700838402,15.68746784955,-8.13497143169498
"15",-14.7312029441016,15.6859491095892,-6.63890789407147
"16",-17.858240448611,15.6844303696285,-5.36906475879158
"17",-16.9072923025659,15.6829116296677,-4.26898507916022
"18",-16.102595110505,15.6813928897069,-1.44986746916862
"19",-16.6864546981243,15.6798741497461,1.7061052563844
"20",-17.6775851881992,15.6783554097854,5.0200746296395
"21",-18.6136708468501,15.6768366698246,8.06228443697952
"22",-14.8397683325948,15.6753179298638,6.64781593630473
"23",-15.7074692706949,15.673799189903,2.68055389155194
"24",-17.0415936926312,15.6722804499423,0.465890388884345
"25",-16.8430857741706,15.6707617099815,3.68072742314084
"26",-16.902912348914,15.6692429700207,7.09304659419805
"27",-17.0123360264944,15.6677242300599,6.9474941229419
"28",-16.072868726448,15.6662054900992,3.35891134552889
"29",-18.8346105491914,15.6646867501384,1.86148870205866
"30",-19.8966416641645,15.6631680101776,2.00583594883518
"31",-17.3931655548698,15.6616492702168,4.7792760164253
"32",-15.8338721364096,15.6601305302561,-0.577858389058838
"33",-14.3076125715405,15.6586117902953,-9.02760771036615
"34",-13.3461040903441,15.6570930503345,-3.3536096518689
"35",-14.6530876301538,15.6555743103738,-2.89466671417124
"36",-17.3241447024316,15.654055570413,-4.38585626451134
"37",-17.3308249168042,15.6525368304522,-3.82449351527838
"38",-16.9036683242514,15.6510180904914,-4.19255820339515
"39",-20.1362732257661,15.6494993505307,0.184652667765402
"40",-17.8832124815691,15.6479806105699,1.37709363312988
"41",-16.8693004423756,15.6464618706091,-1.51252166960503
"42",-16.705594129887,15.6449431306483,-1.16408745416279
"43",-16.4446950690217,15.6434243906876,-3.16322736955282
"44",-18.5328323010213,15.6419056507268,3.62130451223298
"45",-17.8120660892659,15.640386910766,8.57850695481979
"46",-16.3141085826079,15.6388681708052,10.9957118785663
"47",-16.624584768594,15.6373494308445,4.81911687014092
"48",-15.2898437664785,15.6358306908837,1.2211080398266
"49",-15.4262032089647,15.6343119509229,3.99575921967194
"50",-15.2414803636267,15.6327932109622,9.46255277672334
"51",-14.9828690748414,15.6312744710014,13.3485912786269
"52",-13.210629554172,15.6297557310406,4.31164424184099
"53",-12.6018988786058,15.6282369910798,0.0969626992293726
"54",-9.32296863246667,15.6267182511191,4.03775848537205
"55",-11.5343172085126,15.6251995111583,2.91772977446258
"56",-14.0584934458974,15.6236807711975,6.43823586340049
"57",-14.7644391702477,15.6216931973494,6.42188136719547
"58",-12.9711145444694,15.6197056235013,8.20818599036216
"59",-12.3724745711627,15.6177180496531,7.88232095604339
"60",-11.0007247344593,15.615730475805,3.0293692061331
"61",-11.5930973325187,15.6137429019569,0.598500284211486
"62",-11.752510622478,15.6117553281087,1.22699460906803
"63",-12.8175602967691,15.6097677542606,2.87045821288765
"64",-13.2084404898464,15.6077801804125,1.31721213467347
"65",-10.7852787696505,15.6057926065644,-0.22300268081848
"66",-11.9457622847984,15.6038050327162,-2.59705865367028
"67",-11.8274171641589,15.6018174588681,-4.05697093979896
"68",-8.79479828858355,15.59982988502,-5.07255308763552
"69",-8.46988055703488,15.5978423111719,-3.37410275776733
"70",-9.31370428549614,15.5958547373237,-3.35292121678309
"71",-8.80291599297128,15.5938671634756,-3.45165524164905
"72",-9.34755605260139,15.5918795896275,-4.89999939319975
"73",-7.55339798168106,15.5898920157793,-4.84551668506614
"74",-9.2272927100142,15.5879044419312,-1.84494976095375
"75",-10.109039088113,15.5859168680831,-1.99916294765586
"76",-7.21282576526205,15.583929294235,-2.77649320669528
"77",-5.93381542376869,15.5819417203868,-1.62367187253263
"78",-6.50130283204816,15.5799541465387,-2.32120474108095
"79",-7.07433612092323,15.5779665726906,-5.26759935860872
"80",-6.15701004008855,15.5759789988424,-6.45007143898666
"81",-6.86727100600489,15.5739914249943,-4.16792175909733
"82",-6.66558542635312,15.5720038511462,-4.08459099801549
"83",-5.73446471553928,15.5700162772981,-6.02496063140196
"84",-6.67800635021851,15.5680287034499,-4.02102333772974
"85",-5.96387567477739,15.5660411296018,-0.426481980297831
"86",-5.52648402209084,15.5640535557537,1.49687762272733
"87",-4.13786542248076,15.5620659819056,1.07413836918783
"88",-5.47057731035453,15.5600784080574,-0.397842639935543
"89",-5.95340623246326,15.5580908342093,-3.77972431824694
"90",-5.30372236400004,15.5561032603612,-2.04413214597113
"91",-8.69518516987635,15.554115686513,-3.24585124022435
"92",-8.98554526953793,15.5521281126649,-0.494549223776682
"93",-5.70644780786029,15.5501405388168,2.39397438133532
"94",-5.02007553268002,15.5481529649687,-5.64499617324156
"95",-3.47763105728481,15.5461653911205,-7.04721773447656
"96",-1.58963300376181,15.5441778172724,-9.38949014494122
"97",-0.649256922099064,15.5421902434243,-13.5065483428993
"98",0.026292135100054,15.5402026695762,-12.8063495115127
"99",-2.80122082485624,15.538215095728,-9.02865632755594
"100",-5.68805968151507,15.5362275218799,-5.07044620668675
"101",-2.51120118792021,15.5342399480318,-1.27351216723974
"102",-1.39547869566089,15.5322523741836,2.80868993183482
"103",-0.917979964894377,15.5302648003355,1.4300705255055
"104",-3.19210636456217,15.5282772264874,0.00265883273245393
"105",-7.47403176614475,15.5262896526393,-1.28719970749093
"106",-6.62084355755101,15.5243020787911,-6.85265557584209
"107",-5.9063834859821,15.522314504943,-4.93165152978018
"108",-5.08445522777874,15.5203269310949,-1.81180043691212
"109",-5.47074281831646,15.5183393572468,-2.65082593282777
"110",-4.73313148573201,15.5163517833986,-0.383451187256897
"111",-3.0683058248215,15.5143642095505,0.0919037509248728
"112",-2.304554502635,15.5121920986351,1.31062593690318
"113",-0.417038390939113,15.5100199877197,1.61302269470461
"114",0.966204047504168,15.5078478768044,-1.9144147306319
"115",1.27279154659554,15.505675765889,-3.15615233511587
"116",-1.10750784897023,15.5035036549736,0.954311477097683
"117",-2.20003904961026,15.5013315440582,1.57955550358475
"118",-1.57088002569584,15.4991594331428,-4.21066066870122
"119",1.40914514917055,15.4969873222275,-4.05683989334509
"120",1.69017013679174,15.4948152113121,2.70484355762841
"121",2.34166374264264,15.4926431003967,5.97375820087978
"122",4.66160696104868,15.4904709894813,5.62118464298419
"123",5.74700631209286,15.4882988785659,2.81969692121174
"124",4.0881411447005,15.4861267676506,3.94049758338466
"125",2.32580905099888,15.4839546567352,4.74781430787532
"126",0.980028960541472,15.4817825458198,5.49941649775224
"127",0.791219137402164,15.4796104349044,4.69673041296241
"128",1.9141058599599,15.477438323989,5.45119922730521
"129",0.891370238234666,15.4752662130737,8.52080850440449
"130",0.937516396184805,15.4730941021583,5.35834468044647
"131",1.32531504058902,15.4709219912429,1.59099327226357
"132",1.74642761701363,15.4687498803275,4.21401792782901
"133",3.99710142229842,15.4665777694121,6.39317584326746
"134",5.96812894680527,15.4644056584968,7.90430453142797
"135",7.87028960237447,15.4622335475814,2.9030525931529
